Response ID,Response Time,Q1: Organization,Q1 Select Index,Q1 Comment,Q2: Explanations,Q2 Select Index,Q2 Comment,Q3: Questions,Q3 Select Index,Q3 Comment,Q4: Visual Presentation,Q4 Select Index,Q4 Comment,Q5: Oral Presentation,Q5 Select Index,Q5 Comment,Q6: Availability,Q6 Select Index,Q6 Comment,Q7: Ability to hold Interest,Q7 Select Index,Q7 Comment,Q8: Effectiveness,Q8 Select Index,Q8 Comment,Q9: Attendance,Q9 Select Index,Q9 Comment,Q10: Assigned Work,Q10 Select Index,Q10 Comment,Q11: Printed Notes,Q11 Select Index,Q11 Comment,Q12: Textbook,Q12 Select Index,Q12 Comment,Q13: New Material,Q13 Select Index,Q13 Comment,Q14: Assigned Work Amount,Q14 Select Index,Q14 Comment,Q15: Hours Per Week,Q15 Select Index,Q15 Comment,Q16: What instructor has done well,Q16 Select Index,Q16 Comment,Q17: Improvements to technique or style,Q17 Select Index,Q17 Comment,Q18: Course's strong points,Q18 Select Index,Q18 Comment,Q19: Course's weak points,Q19 Select Index,Q19 Comment,Q20: Class atmosphere,Q20 Select Index,Q20 Comment,Q21: Other Comments,Q21 Select Index,Q21 Comment
223769,2016-07-18T10:00:06-04:00,Excellent,0,,Just Right,2,,Good,1,,Good,1,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,Helpful,1,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,Very passionate about the subject. Great lecturer,,,,,,,,,,,,,,,
223783,2016-07-25T06:34:31-04:00,Good,1,,Somewhat too high,1,,Good,1,,Good,1,,Good,1,,Available,0,,Interesting,1,,Good,1,,90-100%,0,,Helpful,1,,Helpful,1,,Helpful,1,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
223781,2016-07-22T06:38:29-04:00,Excellent,0,,Just Right,2,,Excellent,0,,Good,1,,Good,1,,Did not seek help,5,,Interesting,1,,Good,1,,90-100%,0,,Very helpful,0,,Helpful,1,,Very helpful,0,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,The instructor explains the concepts very well. And provides simple examples to show the concepts are true.,,,It would be helpful if some of the examples were more complex.,,,I enjoyed having a chapter at the end that covers content recapping everything covered but slightly different.,,,Sometimes we fell behind of the covered material on the assignment.,,,,,,
223780,2016-07-22T06:37:17-04:00,Excellent,0,,Just Right,2,,Excellent,0,,Good,1,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,No printed notes,3,,Helpful,1,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,Very well spoken and available when needed,,,,,,Interesting course material,,,,,,Good,,,
223789,2016-07-25T14:57:47-04:00,Excellent,0,,Somewhat too high,1,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,75-90%,1,,Helpful,1,,No printed notes,3,,Helpful,1,,Too much,0,,Right amount,2,,7-10 hours,2,,,,Love Mukto as a prof. Not a huge fan of this course. Should not be needed for students who do not want to pursue a career in this type of Mathematics,,,,,,,,,,,,,,,
223764,2016-07-16T16:28:24-04:00,Satisfactory,2,,Just Right,2,,Satisfactory,2,,Satisfactory,2,,Satisfactory,2,,Sometimes available,2,,Not interesting,2,,Satisfactory,2,,90-100%,0,,Helpful,1,,Helpful,1,,Helpful,1,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,,,,Please finish the content relative to assignment prior the assignment is released.,,,,,,,,,,,,
223779,2016-07-22T06:34:30-04:00,Good,1,,Just Right,2,,Good,1,,Good,1,,Good,1,,Sometimes available,2,,Interesting,1,,Good,1,,90-100%,0,,Helpful,1,,Helpful,1,,Helpful,1,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
223788,2016-07-25T08:34:04-04:00,Excellent,0,,Just Right,2,,Good,1,,Excellent,0,,Excellent,0,,Usually available,1,,Interesting,1,,Good,1,,90-100%,0,,Helpful,1,,No printed notes,3,,Helpful,1,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,"Very methodical, clear explanations of course content, easy to understand. He also mentioned some applications of the content, such as in quantum mechanics, even though applications are not in the curriculum, which made the course more interesting for me.",,,,,,,,,,,,,,,
223753,2016-07-13T07:39:13-04:00,Good,1,,Just Right,2,,Excellent,0,,Good,1,,Good,1,,Did not seek help,5,,Interesting,1,,Good,1,,90-100%,0,,Helpful,1,,Helpful,1,,Helpful,1,,Right amount,2,,Somewhat too little,3,,3-6 hours,1,,,,,,,,,,,,,,,,,,,
223777,2016-07-20T06:49:03-04:00,Good,1,,Somewhat too high,1,,Good,1,,Good,1,,Good,1,,Usually available,1,,Not interesting,2,,Good,1,,75-90%,1,,Helpful,1,,Not helpful,2,,Helpful,1,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,,,,,,,,,,,,,,,,
223787,2016-07-25T06:38:16-04:00,Excellent,0,,Just Right,2,,Excellent,0,,Satisfactory,2,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,75-90%,1,,Very helpful,0,,No printed notes,3,,Helpful,1,,No opinion,5,,Right amount,2,,3-6 hours,1,,,,,,,,,,,,,,,,,,,
223766,2016-07-18T08:19:02-04:00,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,75-90%,1,,Very helpful,0,,No printed notes,3,,Very helpful,0,,Right amount,2,,Somewhat too much,1,,3-6 hours,1,,,,,,,,,,,,,,,,,,,
223776,2016-07-19T14:21:22-04:00,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Sometimes available,2,,Not interesting,2,,,,,25-50%,3,,Helpful,1,,Helpful,1,,Helpful,1,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,,,,,,,,,,,,,,,,
223778,2016-07-21T06:52:41-04:00,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Right amount,2,,Right amount,2,,11-15 houts,3,,,,,,,,,,,,,,,,,,,
223784,2016-07-25T06:34:34-04:00,Satisfactory,2,,Just Right,2,,Satisfactory,2,,Satisfactory,2,,Satisfactory,2,,Did not seek help,5,,Interesting,1,,Good,1,,90-100%,0,,Very helpful,0,,Very helpful,0,,,4,,No opinion,5,,Right amount,2,,3-6 hours,1,,,,,,,,,,,,,,,,,,,
223760,2016-07-15T11:33:15-04:00,Excellent,0,,Just Right,2,,Excellent,0,,Good,1,,Excellent,0,,Available,0,,Interesting,1,,Good,1,,90-100%,0,,Helpful,1,,Helpful,1,,Helpful,1,,Right amount,2,,Right amount,2,,0-2 hours,0,,,,,,,,,,,,,,,,,,,
223775,2016-07-19T10:59:43-04:00,Good,1,,Just Right,2,,Good,1,,Excellent,0,,Good,1,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Helpful,1,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,Good hand writing and oral presentation,,,None,,,Materials are interesting and the professor had explained in a good way,,,Speed of class was a bit too fast,,,None,,,None
223758,2016-07-14T12:08:03-04:00,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
223752,2016-07-13T07:38:23-04:00,Good,1,,Just Right,2,,Good,1,,Good,1,,Good,1,,Sometimes available,2,,Interesting,1,,Good,1,,75-90%,1,,Helpful,1,,Very helpful,0,,Very helpful,0,,Somewhat too much,1,,Right amount,2,,3-6 hours,1,,,,,,,,,,,,,,,,,,,
223751,2016-07-13T07:36:00-04:00,Good,1,,Just Right,2,,Good,1,,Good,1,,Good,1,,Sometimes available,2,,No opinion,3,,Good,1,,90-100%,0,,Helpful,1,,No printed notes,3,,Very helpful,0,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,,,,,,,,,,,,,,,,
223755,2016-07-13T19:41:11-04:00,Excellent,0,,Just Right,2,,Good,1,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Helpful,1,,No printed notes,3,,Very helpful,0,,Somewhat too much,1,,Somewhat too much,1,,7-10 hours,2,,,,One of the best instructors I've had. He should keep doing what he is doing.,,,,,,Very interesting stuff.,,,The midterm was very long. I cannot yet speak on the final. There was a lot of content introduced in this course.,,,,,,
223770,2016-07-18T10:00:26-04:00,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Good,1,,Available,0,,No opinion,3,,Excellent,0,,90-100%,0,,Helpful,1,,Very helpful,0,,Very helpful,0,,Somewhat too much,1,,Somewhat too much,1,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
223761,2016-07-15T14:16:03-04:00,Good,1,,Just Right,2,,Good,1,,Good,1,,Good,1,,Rarely available,3,,Not interesting,2,,Satisfactory,2,,50-75%,2,,Helpful,1,,Helpful,1,,Helpful,1,,Somewhat too much,1,,Somewhat too much,1,,3-6 hours,1,,,,,,,,,,,,,,,,,,,
223786,2016-07-25T06:38:07-04:00,Satisfactory,2,,Too high,0,,Good,1,,Satisfactory,2,,Unsatisfactory,3,,Sometimes available,2,,Not interesting,2,,Unsatisfactory,3,,75-90%,1,,Helpful,1,,Helpful,1,,Helpful,1,,Too much,0,,Too much,0,,3-6 hours,1,,,,,,,,,,,,,Very uninteresting and impractical,,,,,,
223772,2016-07-19T04:37:04-04:00,Good,1,,Too high,0,,Good,1,,Good,1,,Good,1,,Available,0,,Interesting,1,,Good,1,,90-100%,0,,Helpful,1,,Helpful,1,,No text required,3,,Somewhat too much,1,,Somewhat too much,1,,3-6 hours,1,,,,,,,,,,,,,,,,,,,
223773,2016-07-19T04:41:49-04:00,Good,1,,Just Right,2,,No opinion,5,,Excellent,0,,Good,1,,Did not seek help,5,,Not interesting,2,,Satisfactory,2,,75-90%,1,,Very helpful,0,,No printed notes,3,,Very helpful,0,,Somewhat too much,1,,Somewhat too much,1,,11-15 houts,3,,,,,,,,,,,,,,,,,,,
223754,2016-07-13T17:40:52-04:00,Satisfactory,2,,Just Right,2,,Satisfactory,2,,Good,1,,Unsatisfactory,3,,Did not seek help,5,,Interesting,1,,Satisfactory,2,,50-75%,2,,Very helpful,0,,Helpful,1,,Helpful,1,,Right amount,2,,Somewhat too much,1,,11-15 houts,3,,,,,,,,,,,,,,,,,,,
223774,2016-07-19T10:38:35-04:00,Unsatisfactory,3,,Somewhat too low,3,,No opinion,5,,Unsatisfactory,3,,Unsatisfactory,3,,Did not seek help,5,,Not interesting,2,,No opinion,5,,50-75%,2,,Helpful,1,,Helpful,1,,Helpful,1,,Too much,0,,Too much,0,,3-6 hours,1,,,,,,,,,,,,,,,,,,,
