Response ID,Response Time,Q1: Organization,Q1 Select Index,Q1 Comment,Q2: Explanations,Q2 Select Index,Q2 Comment,Q3: Questions,Q3 Select Index,Q3 Comment,Q4: Visual Presentation,Q4 Select Index,Q4 Comment,Q5: Oral Presentation,Q5 Select Index,Q5 Comment,Q6: Availability,Q6 Select Index,Q6 Comment,Q7: Ability to hold Interest,Q7 Select Index,Q7 Comment,Q8: Effectiveness,Q8 Select Index,Q8 Comment,Q9: Attendance,Q9 Select Index,Q9 Comment,Q10: Assigned Work,Q10 Select Index,Q10 Comment,Q11: Printed Notes,Q11 Select Index,Q11 Comment,Q12: Textbook,Q12 Select Index,Q12 Comment,Q13: New Material,Q13 Select Index,Q13 Comment,Q14: Assigned Work Amount,Q14 Select Index,Q14 Comment,Q15: Hours Per Week,Q15 Select Index,Q15 Comment,Q16: What instructor has done well,Q16 Select Index,Q16 Comment,Q17: Improvements to technique or style,Q17 Select Index,Q17 Comment,Q18: Course's strong points,Q18 Select Index,Q18 Comment,Q19: Course's weak points,Q19 Select Index,Q19 Comment,Q20: Class atmosphere,Q20 Select Index,Q20 Comment,Q21: Other Comments,Q21 Select Index,Q21 Comment
202489,2017-03-24T06:04:09-04:00,Good,1,,Just Right,2,,Satisfactory,2,,Good,1,,Excellent,0,,Usually available,1,,Interesting,1,,Good,1,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,Good use of examples,,,Go a little slower with the theorems or give time for people to figure it out after writing it on the board,,,Interesting,,,Very abstract,,,No,,,
202528,2017-03-27T05:44:36-04:00,Unsatisfactory,3,,Somewhat too high,1,,Good,1,,Satisfactory,2,,Unsatisfactory,3,,Sometimes available,2,,Not interesting,2,,Satisfactory,2,,90-100%,0,,Helpful,1,,No printed notes,3,,,4,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
202471,2017-03-20T08:37:25-04:00,Very poor,4,,Too low,4,,Very poor,4,,Very poor,4,,Very poor,4,,Rarely available,3,,Not interesting,2,,Very poor,4,,90-100%,0,,Helpful,1,,Helpful,1,,Helpful,1,,Somewhat too much,1,,Somewhat too much,1,,3-6 hours,1,,,,,,,So mean :(,,,,,,,,,,,,
202510,2017-03-24T06:08:34-04:00,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Right amount,2,,Right amount,2,,> 15 hours,4,,,,The instructor explained the concepts in the course in a manner that allowed students to learn effectively.,,,"On many occasions, many proofs were left as exercises. I think it would be ideal if there were more questions during lecture that allowed students to practice proofs.",,,,,,"I feel that in addition to the assignments, it would be ideal if there were more proofs posted on Learn with solutions. With this, students would be able to check if their work was correct.",,,The atmosphere of the class was incredibly respectful.,,,
202527,2017-03-27T05:40:11-04:00,Good,1,,Just Right,2,,Good,1,,Good,1,,Good,1,,Sometimes available,2,,Interesting,1,,Good,1,,75-90%,1,,Very helpful,0,,No printed notes,3,,Helpful,1,,Somewhat too much,1,,Right amount,2,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
202522,2017-03-24T07:08:09-04:00,Excellent,0,,Somewhat too high,1,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,90-100%,0,,Not helpful,2,,Very helpful,0,,Not helpful,2,,Too much,0,,Too much,0,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
202533,2017-03-27T15:57:30-04:00,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,75-90%,1,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Right amount,2,,Right amount,2,,0-2 hours,0,,,,"Very good treatment of student's questions, and good incentive for students to pay attention by rewarding them chocolate if they find mistakes.",,,Great class in general,,,Easy to digest conceptual information,,,,,,,,,
202549,2017-03-30T06:08:37-04:00,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,,4,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,,,,,,,,,,,,,,,,
202556,2017-04-03T11:26:00-04:00,Good,1,,Just Right,2,,Excellent,0,,Excellent,0,,Good,1,,Usually available,1,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,,4,,Very helpful,0,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,Help explain abstract concepts effectively,,,"Pacing could be faster, some material required for the assignment is taught the day before it is due.",,,"A lot of the foundations of the subject is taught here, really felt I learned a lot.",,,Not being able to use a calculator on a exam. Marks should be allocated on the understanding of the concept. There's a lot of tedious computation in this course.,,,No issues,,,No issues
202491,2017-03-24T06:04:48-04:00,Good,1,,No opinion,5,,Good,1,,Satisfactory,2,,Satisfactory,2,,Usually available,1,,No opinion,3,,Satisfactory,2,,90-100%,0,,Helpful,1,,No printed notes,3,,Very helpful,0,,Somewhat too much,1,,Right amount,2,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
202508,2017-03-24T06:08:11-04:00,Satisfactory,2,,Just Right,2,,Excellent,0,,Good,1,,Good,1,,Sometimes available,2,,Not interesting,2,,Satisfactory,2,,90-100%,0,,Helpful,1,,No printed notes,3,,Very helpful,0,,Too much,0,,Too much,0,,7-10 hours,2,,,,"Explained concepts clearly
Answered questions clearly",,,Have better prepared notes to make less mistakes when teaching concepts,,,,,,"Too many theorems to remember, difficult to know when to apply because there are too many",,,,,,
202509,2017-03-24T06:08:14-04:00,Good,1,,Somewhat too low,3,,Excellent,0,,Good,1,,Good,1,,Did not seek help,5,,Interesting,1,,Good,1,,75-90%,1,,Very helpful,0,,Very helpful,0,,No text required,3,,Right amount,2,,Somewhat too little,3,,3-6 hours,1,,,,Excellent use of examples to solidify understanding of the computational aspects of linear algebra. The in-class examples were quite useful.,,,I would have appreciated going through the examples a little more quickly during the lectures. I personally felt that we occasionally spent more time on rudimentary concepts than we had to.,,,"The proofs were interesting, and the course notes were excellent for building foundational concepts.",,,"The computational questions. While these certainly do have merit to them, I would have enjoyed more rigorous proofs in the assignment.",,,Positively. Answers to questions were always respectful.,,,"The class size was a step up from 135, which may be part of the reason why student engagement was less than it could have been. I missed 135's cohort and small lecture rooms here."
202525,2017-03-24T10:45:07-04:00,Good,1,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Good,1,,75-90%,1,,Not helpful,2,,Very helpful,0,,Helpful,1,,No opinion,5,,No opinion,5,,11-15 houts,3,,,,,,,,,,,,,,,,,,,
202535,2017-03-28T06:09:27-04:00,Good,1,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Somewhat too much,1,,Right amount,2,,> 15 hours,4,,,,,,,,,,,,,,,,,,,
202477,2017-03-21T12:06:09-04:00,Good,1,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Sometimes available,2,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
202494,2017-03-24T06:05:26-04:00,Good,1,,Somewhat too high,1,,Good,1,,Satisfactory,2,,Excellent,0,,Available,0,,Interesting,1,,Good,1,,90-100%,0,,Very helpful,0,,No printed notes,3,,Very helpful,0,,Too much,0,,Right amount,2,,7-10 hours,2,,,,,,,Give more visualized examples,,,,,,,,,,,,
202496,2017-03-24T06:06:11-04:00,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Usually available,1,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Right amount,2,,Right amount,2,,> 15 hours,4,,,,He taught very well,,,He goes too slowly. You cover stuff on Monday for an assignment due Wednesday. I loved your teaching but you just didn't keep up with the syllabus at times and I felt like I had to do the assignment late. If you had stayed on track with the other sections you would have been perfect,,,Very interesting,,,It's horribly organized in my opinion. Not Mukto's fault but I felt the course was disorganized in terms of assignments being released later and the midterm being marked way too harshly,,,,,,"Go back to 60 person classes, the tablet desks are annoying"
202555,2017-04-03T08:29:47-04:00,Unsatisfactory,3,,Somewhat too high,1,,Unsatisfactory,3,,Unsatisfactory,3,,Unsatisfactory,3,,Usually available,1,,Interesting,1,,Unsatisfactory,3,,50-75%,2,,Helpful,1,,Helpful,1,,Helpful,1,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,,,,,,,,,,,,,,,,
202478,2017-03-22T16:11:43-04:00,Satisfactory,2,,Just Right,2,,,,,Satisfactory,2,,Satisfactory,2,,Sometimes available,2,,Interesting,1,,Satisfactory,2,,50-75%,2,,Helpful,1,,,4,,Helpful,1,,Somewhat too much,1,,Right amount,2,,3-6 hours,1,,,,,,,,,,,,,,,,,,,
202514,2017-03-24T06:09:41-04:00,Good,1,,Just Right,2,,Excellent,0,,Good,1,,Good,1,,Available,0,,Interesting,1,,Good,1,,90-100%,0,,Helpful,1,,Helpful,1,,Helpful,1,,Somewhat too much,1,,Right amount,2,,7-10 hours,2,,,,Explains concepts at a good pace that allows for better understanding of the material,,,Some proofs and concepts where there are a lot of different variables could be explained a bit further in order to help students understand,,,Many ideas and concepts can be followed easily with help from the text and instructor,,,Proofs are confusing,,,"Positive, instructor is very nice and friendly, always open to talk and discuss theorems further",,,
202544,2017-03-29T10:52:16-04:00,Excellent,0,,Somewhat too high,1,,Excellent,0,,Excellent,0,,Excellent,0,,Usually available,1,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,Helpful,1,,Helpful,1,,Right amount,2,,Somewhat too much,1,,3-6 hours,1,,,,,,,,,,,,,,,,,,,
202479,2017-03-23T08:10:11-04:00,Excellent,0,,Somewhat too high,1,,Satisfactory,2,,Excellent,0,,Satisfactory,2,,Sometimes available,2,,Interesting,1,,Satisfactory,2,,50-75%,2,,Helpful,1,,Helpful,1,,Not helpful,2,,Somewhat too much,1,,Somewhat too much,1,,11-15 houts,3,,,,,,,,,,,,,,,,,,,
202511,2017-03-24T06:09:02-04:00,Good,1,,Just Right,2,,Good,1,,Excellent,0,you have a really good handwriting :),Good,1,,Did not seek help,5,,Not interesting,2,,Good,1,,90-100%,0,,Very helpful,0,,No printed notes,3,,Very helpful,0,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,"you have clear voice and really nice handwriting, also explained things well. it's good to have a recap of the previous lecture in the beginning of every class",,,maybe could stop for a while and have a recap after doing some important proofs or concepts,,,"more application wise question, less proofs involved",,,"too complicated concepts, can't relate to real life",,,positively,,,na
202515,2017-03-24T06:09:49-04:00,Good,1,,Just Right,2,,Good,1,,Good,1,,Satisfactory,2,,,,,Interesting,1,,Good,1,,90-100%,0,,Very helpful,0,,No printed notes,3,,Very helpful,0,,No opinion,5,,Right amount,2,,3-6 hours,1,,,,,,,,,,,,,,,,,,,
202551,2017-03-30T11:59:46-04:00,Unsatisfactory,3,,Somewhat too high,1,,Satisfactory,2,,Satisfactory,2,,Unsatisfactory,3,,Did not seek help,5,,Interesting,1,,Satisfactory,2,,50-75%,2,,Helpful,1,,,,,Helpful,1,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
202490,2017-03-24T06:04:27-04:00,Satisfactory,2,,Just Right,2,,Good,1,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Good,1,,75-90%,1,,Very helpful,0,,No printed notes,3,,Very helpful,0,,Too much,0,,Right amount,2,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
202516,2017-03-24T07:04:48-04:00,Excellent,0,,Too high,0,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Too much,0,,Right amount,2,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
202472,2017-03-20T08:39:47-04:00,Excellent,0,,Somewhat too high,1,,Satisfactory,2,,Good,1,,Excellent,0,,Did not seek help,5,,Not interesting,2,,Excellent,0,,90-100%,0,,Helpful,1,,Helpful,1,,Helpful,1,,Somewhat too much,1,,Right amount,2,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
202542,2017-03-29T08:49:49-04:00,Excellent,0,,Just Right,2,,Satisfactory,2,,Excellent,0,,Good,1,,Usually available,1,,Interesting,1,,Good,1,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,"Very structured, which is good. Always clear and I was never confused or lost",,,"Watching pronounciation of words, sometimes can get confusing",,,Material introduced was just at the right pace,,,,,,Just your typical Waterloo Math class :(,,,
202482,2017-03-23T09:55:51-04:00,Good,1,,Just Right,2,,Good,1,,Satisfactory,2,,Satisfactory,2,,Available,0,,Interesting,1,,Good,1,,90-100%,0,,Helpful,1,,Helpful,1,,Helpful,1,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
202518,2017-03-24T07:05:33-04:00,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Good,1,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Helpful,1,,,,,Right amount,2,,7-10 hours,2,,,,Very neat and well organized notes,,,,,,,,,,,,,,,
202503,2017-03-24T06:07:01-04:00,Good,1,,Somewhat too high,1,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,No printed notes,3,,Very helpful,0,,Too much,0,,Somewhat too much,1,,7-10 hours,2,,,,Connecting the abstract ideas with relevant explanations,,,More useful examples because some of the examples are already in the book.,,,Explanations,,,Examples,,,Very positive,,,"I got like 5 chocolates, he he he. Thanks mukto"
202519,2017-03-24T07:06:21-04:00,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Usually available,1,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,,4,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,"Taught very well and very thoroughly, course is very interesting i loved it.",,,I think the pace could be just a bit faster.,,,"Interesting course, good structure, great prof.",,,Not much at all.,,,Not effected.,,,Its fine.
202538,2017-03-28T10:41:00-04:00,Excellent,0,,Just Right,2,,Satisfactory,2,,Good,1,,Excellent,0,,Available,0,,Interesting,1,,Good,1,,90-100%,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202554,2017-04-03T06:30:59-04:00,Good,1,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Good,1,,90-100%,0,,Helpful,1,,No printed notes,3,,Helpful,1,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,,,,,,,,,,,,,,,,
